symbol,date,open,high,low,close,volume,delivery_qty,delivery_percentage
SYM054,2023-07-24,105.48,106.24,105.14,105.14,1070552,600599,56.10182018137048
SYM054,2023-07-25,105.36,105.58,104.79,104.79,1122949,549957,48.97442864505133
SYM054,2023-07-26,104.93,105.37,104.41,104.41,697358,410065,58.802732666926865
SYM054,2023-07-27,104.47,104.57,103.64,104.57,708156,300470,42.43005704725011
SYM054,2023-07-28,104.51,105.17,103.86,103.86,1271938,683819,53.76199879446061
SYM054,2023-07-31,103.87,104.61,102.72,104.61,878854,528013,60.07976621435639
SYM054,2023-08-01,104.51,104.77,103.69,104.77,1031186,448496,43.493274307648385
SYM054,2023-08-02,104.58,105.18,104.31,104.31,1341303,893487,66.6134054905933
SYM054,2023-08-03,104.33,106.64,104.24,104.24,899587,666766,74.11914643355519
SYM054,2023-08-04,104.84,105.02,104.41,104.84,808262,565069,69.91171375666198
SYM054,2023-08-07,104.9,105.88,104.42,104.84,948125,323632,34.13392836776939
SYM054,2023-08-08,104.66,104.67,104.43,104.47,1375369,866561,63.005767989591305
SYM054,2023-08-09,104.83,106.34,104.17,104.17,931102,417331,44.82121587427479
SYM054,2023-08-10,105.25,106.5,104.92,106.07,1191985,876017,73.49236361389134
SYM054,2023-08-11,105.54,106.53,103.99,103.99,1021517,673034,65.88577611780782
SYM054,2023-08-14,103.94,105.37,103.07,104.66,1661743,634857,38.20431035048021
SYM054,2023-08-15,104.63,105.99,103.85,103.85,878359,354169,40.32175465753745
SYM054,2023-08-16,104.75,104.78,104.55,104.55,701729,389233,55.46777825081046
SYM054,2023-08-17,104.61,104.96,103.87,103.87,1359342,1008518,74.19165088862965
SYM054,2023-08-18,102.94,104.02,101.89,104.01,1564150,1108918,70.89590525852162
SYM054,2023-08-21,103.62,105.21,102.56,105.21,319789,179763,56.2132988595787
SYM054,2023-08-22,104.62,106.2,104.32,105.93,1097960,691643,62.99354496486245
SYM054,2023-08-23,105.64,106.49,105.23,106.09,1188254,827851,69.66955274932988
SYM054,2023-08-24,106.13,107.07,105.05,105.87,746022,476293,63.84441878878371
SYM054,2023-08-25,106.4,107.85,104.76,107.85,724296,283400,39.12767463213332
SYM054,2023-08-28,108.05,109.41,106.97,109.41,1469526,1093607,74.41908561956936
SYM054,2023-08-29,109.84,110.18,109.62,109.62,593533,291364,49.08982407668354
SYM054,2023-08-30,110.31,111.38,109.03,109.03,883679,231294,26.174006445251425
SYM054,2023-08-31,108.34,108.81,107.01,107.01,846914,498628,58.87596939591171
SYM054,2023-09-01,107.71,107.86,107.7,107.7,526313,242656,46.104933735266044
SYM054,2023-09-04,106.99,107.83,106.94,106.94,714694,346733,48.51497598088814
SYM054,2023-09-05,107.96,108.29,106.98,107.89,771411,366016,47.4476840160914
SYM054,2023-09-06,108.05,108.46,107.84,108.46,502293,309274,61.572595138414
SYM054,2023-09-07,108.69,110.15,108.56,108.56,1190540,991226,83.25856614018315
SYM054,2023-09-08,109.3,110.32,108.8,108.8,976230,443958,45.47680625185357
SYM054,2023-09-11,107.97,109.13,105.14,106.26,1017120,778863,76.57533707300507
SYM054,2023-09-12,106.25,106.97,104.29,106.69,1295887,455646,35.16098720830726
SYM054,2023-09-13,107.48,108.65,106.68,108.65,932707,232220,24.897433103324175
SYM054,2023-09-14,109.05,109.7,106.08,107.03,1043798,285092,27.31303502725131
SYM054,2023-09-15,106.77,107.13,106.36,106.36,1081575,829178,76.66396844825637
SYM054,2023-09-18,105.31,105.64,103.35,105.64,784336,629078,80.20524911205388
SYM054,2023-09-19,106.63,107.11,106.36,106.36,570536,313637,54.97249792614924
SYM054,2023-09-20,105.85,106.08,103.46,104.67,1209461,609137,50.36437282355276
SYM054,2023-09-21,104.4,105.05,103.03,105.05,1230498,378442,30.755237154600977
SYM054,2023-09-22,105.58,107.41,103.12,104.85,618406,333911,53.99557528538571
SYM054,2023-09-25,104.49,104.59,104.45,104.59,957976,514462,53.70305915588341
SYM054,2023-09-26,105.43,105.67,104.12,105.45,980686,433392,44.19283447787535
SYM054,2023-09-27,104.53,105.68,103.75,104.0,1036801,824501,79.5236409549531
SYM054,2023-09-28,103.45,104.32,103.26,103.26,1347868,937787,69.57564158260776
SYM054,2023-09-29,103.45,104.45,102.51,104.45,1284027,884558,68.88940680410681
SYM054,2023-10-02,104.03,104.06,103.61,103.94,722109,570208,78.96439389497564
SYM054,2023-10-03,103.39,104.78,103.27,103.42,1298454,642309,49.467234643654905
SYM054,2023-10-04,103.75,103.86,103.1,103.86,1120162,716881,63.99803968005652
SYM054,2023-10-05,105.12,106.83,104.96,104.96,1255923,687470,54.73823666245241
SYM054,2023-10-06,105.46,106.32,105.07,105.07,802245,340376,42.428008343738526
SYM054,2023-10-09,105.62,105.89,105.55,105.89,461460,239944,51.99683933130947
SYM054,2023-10-10,105.92,105.93,105.86,105.86,990704,619541,62.53549836048907
SYM054,2023-10-11,106.04,107.07,103.48,107.07,699255,430796,61.60799094274657
SYM054,2023-10-12,106.61,107.07,105.82,106.67,772871,350325,45.32781138489622
SYM054,2023-10-13,106.62,106.67,105.49,105.49,843542,457460,54.23095234279453
SYM054,2023-10-16,105.29,106.24,103.73,106.24,1207987,428942,35.50885537447155
SYM054,2023-10-17,105.96,107.05,105.52,107.05,461197,214197,46.44383926872307
SYM054,2023-10-18,106.69,109.14,106.56,106.56,389254,206678,53.09603367712152
SYM054,2023-10-19,105.98,106.56,105.24,105.24,761402,481081,63.18366699556826
SYM054,2023-10-20,105.75,107.0,105.53,105.53,867625,171614,19.779769267467707
SYM054,2023-10-23,105.88,106.26,105.72,105.8,570029,324599,56.94442098917492
SYM054,2023-10-24,106.55,107.19,106.27,106.27,1011995,412458,40.756941957489204
SYM054,2023-10-25,107.28,108.25,107.27,107.27,1029833,566628,55.02137348279263
SYM054,2023-10-26,108.27,108.42,107.73,108.42,908511,473071,52.071106216634696
SYM054,2023-10-27,109.18,110.59,105.73,110.26,496530,427698,86.13742896185822
SYM054,2023-10-30,110.05,110.69,108.61,108.93,767983,359835,46.85464886958281
SYM054,2023-10-31,108.4,109.39,108.3,108.3,1044333,588546,56.35623135195453
SYM054,2023-11-01,107.91,109.51,107.13,107.13,955647,701369,73.39216241380882
SYM054,2023-11-02,107.98,108.39,106.93,108.39,1558067,1126493,72.30069476110054
SYM054,2023-11-03,108.64,109.41,108.4,108.4,614466,320830,52.21288187474465
SYM054,2023-11-06,108.02,108.8,106.28,108.49,1052917,885546,84.10410167100353
SYM054,2023-11-07,109.27,109.42,109.05,109.42,870159,426485,49.01240326799103
SYM054,2023-11-08,108.91,109.82,108.38,109.82,635459,441905,69.54117389965582
SYM054,2023-11-09,110.31,112.44,107.69,112.44,335620,98143,29.2423230679026
SYM054,2023-11-10,112.29,114.47,109.76,109.76,790380,347633,43.98311462772047
SYM054,2023-11-13,110.02,111.62,109.97,109.97,1129600,568974,50.36958658516553
SYM054,2023-11-14,110.8,111.47,109.29,111.47,818491,390743,47.73953492767812
SYM054,2023-11-15,111.46,111.72,110.03,110.99,920188,542569,58.96294563156772
SYM054,2023-11-16,110.66,110.71,110.49,110.71,837279,395714,47.261946609233455
SYM054,2023-11-17,110.94,111.65,110.45,110.45,1141738,325391,28.49970169870944
SYM054,2023-11-20,110.01,110.33,109.03,110.33,556848,263901,47.39206824538505
SYM054,2023-11-21,110.62,111.69,109.81,109.81,1068763,333696,31.22271916374274
SYM054,2023-11-22,110.82,111.85,110.23,111.85,603864,324852,53.79568341053515
SYM054,2023-11-23,111.46,112.51,110.07,112.51,764701,336453,43.99807895920674
SYM054,2023-11-24,111.52,112.49,109.47,111.0,1209347,773040,63.922113412547326
SYM054,2023-11-27,111.34,111.82,111.25,111.82,1106104,527861,47.72260499658293
SYM054,2023-11-28,110.87,111.22,109.64,111.22,1298289,616254,47.46666702056629
SYM054,2023-11-29,111.39,113.81,110.5,112.14,1062467,518085,48.76247199775739
SYM054,2023-11-30,112.06,112.76,111.23,112.76,760641,439702,57.80679414040452
SYM054,2023-12-01,111.78,112.69,109.64,112.69,1066163,404296,37.920719129954904
SYM054,2023-12-04,111.64,111.82,111.2,111.82,973605,426576,43.814081639232924
SYM054,2023-12-05,111.63,113.75,111.45,113.75,1351158,1071180,79.27868474627807
SYM054,2023-12-06,113.27,113.7,113.08,113.08,591204,374390,63.326836580166216
SYM054,2023-12-07,112.58,112.64,111.67,112.64,1530590,1084135,70.83118784716085
SYM054,2023-12-08,112.89,113.16,112.05,112.05,1148730,715453,62.28212675056205
SYM054,2023-12-11,112.61,112.93,112.51,112.65,1059161,633665,59.82707563931774
SYM054,2023-12-12,113.71,114.48,113.71,113.71,1006925,542344,53.86145885339459
SYM054,2023-12-13,114.25,114.98,111.42,114.98,1177609,488736,41.5024108682219
SYM054,2023-12-14,115.29,116.89,114.43,116.89,1041387,723332,69.45856360561388
SYM054,2023-12-15,117.17,117.83,115.6,115.6,1037161,467336,45.05915857122007
SYM054,2023-12-18,116.14,117.34,115.87,115.87,722063,421554,58.381919186340944
SYM054,2023-12-19,115.13,115.52,114.91,115.52,1034995,716450,69.22255887213612
SYM054,2023-12-20,115.28,116.79,114.38,114.38,711353,379058,53.286999582463864
SYM054,2023-12-21,114.89,115.26,114.42,115.26,1129948,629032,55.66914703997708
SYM054,2023-12-22,114.97,116.39,113.98,113.98,995459,511168,51.3500007497792
SYM054,2023-12-25,113.48,114.56,113.12,113.12,1088612,979750,90.0
SYM054,2023-12-26,112.7,113.69,111.48,112.98,417153,307496,73.71318197187298
SYM054,2023-12-27,113.89,115.35,113.75,113.75,746448,533574,71.48181605393988
SYM054,2023-12-28,113.31,113.9,112.03,113.9,1080482,640852,59.31175446359784
SYM054,2023-12-29,114.59,115.16,113.86,115.16,1008150,677775,67.22964069338921
SYM055,2023-01-02,99.45,99.61,98.68,98.68,294740,175885,59.67492240098754
SYM055,2023-01-03,99.15,101.44,98.27,98.27,1105536,657632,59.48538849068855
SYM055,2023-01-04,97.08,98.39,96.78,96.78,1731590,1101157,63.59227249215043
SYM055,2023-01-05,96.35,97.01,94.54,94.69,734490,454755,61.91442762720528
SYM055,2023-01-06,94.5,95.29,93.44,94.12,1128528,427630,37.892775541626406
SYM055,2023-01-09,94.15,94.3,94.02,94.3,1163283,490926,42.20178811684297
SYM055,2023-01-10,94.18,94.65,93.56,94.65,770486,480886,62.4134377928896
SYM055,2023-01-11,93.9,94.08,91.86,92.54,803489,503576,62.67367249681325
SYM055,2023-01-12,92.01,92.58,90.86,92.58,1196533,670728,56.056008411254176
SYM055,2023-01-13,92.31,92.79,89.41,89.45,1243621,895125,71.97737504946079
SYM055,2023-01-16,90.01,90.38,89.31,90.38,893150,417223,46.713765872979046
SYM055,2023-01-17,90.0,90.39,88.03,90.39,778039,455525,58.547962642340146
SYM055,2023-01-18,90.02,90.75,89.9,89.9,736009,373116,50.69456771332329
SYM055,2023-01-19,89.81,91.31,88.4,88.94,1231100,569207,46.23564987519792
SYM055,2023-01-20,89.11,89.17,87.9,89.17,380830,184873,48.5450059380323
SYM055,2023-01-23,89.78,91.54,89.48,89.86,969388,518473,53.48458937670214
SYM055,2023-01-24,89.55,90.74,89.16,89.46,1096004,652924,59.573194824212806
SYM055,2023-01-25,89.0,89.29,87.91,87.91,1053043,684083,64.96249965467447
SYM055,2023-01-26,87.92,88.95,87.24,87.24,1012847,820708,81.02985322149382
SYM055,2023-01-27,86.55,86.83,86.15,86.56,1285583,566689,44.080387277336825
SYM055,2023-01-30,85.95,87.17,84.77,87.17,763690,497825,65.18685245105388
SYM055,2023-01-31,87.2,88.43,85.17,88.43,1285662,1024882,79.71630662034867
SYM055,2023-02-01,88.5,89.18,88.05,89.18,1104870,935335,84.65568108723815
SYM055,2023-02-02,89.57,89.68,88.69,89.68,987598,184514,18.683136185084933
SYM055,2023-02-03,89.82,90.33,89.5,89.83,1321838,752096,56.89780472011192
SYM055,2023-02-06,89.65,89.88,87.88,89.52,760962,345874,45.452208669291245
SYM055,2023-02-07,89.17,89.96,88.34,89.96,996704,686952,68.92243911995516
SYM055,2023-02-08,90.28,91.1,90.04,90.04,1384312,725419,52.402917667687184
SYM055,2023-02-09,90.37,91.48,87.81,90.23,375168,133868,35.68234790536002
SYM055,2023-02-10,90.32,92.03,88.57,91.5,1170740,598477,51.11960476843442
SYM055,2023-02-13,91.35,92.35,90.12,92.32,1470212,915984,62.302881765479256
SYM055,2023-02-14,92.8,94.37,92.55,93.05,1437126,672129,46.76899931201402
SYM055,2023-02-15,93.22,93.91,91.46,91.81,943158,848842,90.0
SYM055,2023-02-16,92.21,92.44,91.56,91.56,747783,422538,56.50551307806431
SYM055,2023-02-17,91.84,93.87,91.62,91.62,817826,497933,60.88500304336184
SYM055,2023-02-20,91.41,92.04,90.54,90.54,1262555,661753,52.4138293402653
SYM055,2023-02-21,90.14,90.18,89.08,89.08,92668,54396,58.7003790830141
SYM055,2023-02-22,89.39,90.04,88.44,90.04,933211,618701,66.2981474395733
SYM055,2023-02-23,89.84,90.15,89.39,89.39,696281,315913,45.37156210683207
SYM055,2023-02-24,89.35,89.38,89.0,89.38,1081643,833355,77.04534747753296
SYM055,2023-02-27,89.57,89.82,88.35,89.82,1508122,484144,32.10247107053644
SYM055,2023-02-28,89.74,90.59,89.31,89.66,891588,635326,71.25782733644208
SYM055,2023-03-01,89.78,90.46,88.66,88.66,1036322,718621,69.34347208898679
SYM055,2023-03-02,87.95,88.4,86.42,88.19,1177926,1005623,85.37235175282417
SYM055,2023-03-03,87.92,89.07,86.93,89.07,1316429,732835,55.66845268664216
SYM055,2023-03-06,88.83,88.99,88.14,88.14,703146,496098,70.55415039470566
SYM055,2023-03-07,88.5,88.97,86.58,88.97,1095212,539660,49.27456475989773
SYM055,2023-03-08,88.27,90.05,87.74,89.34,733070,169220,23.08387509561514
SYM055,2023-03-09,89.27,90.27,89.23,89.23,826891,422731,51.12305895308589
SYM055,2023-03-10,89.48,90.12,87.92,90.12,1014312,665438,65.60496155686192
SYM055,2023-03-13,90.2,91.42,89.63,89.63,862322,473770,54.94121566664008
SYM055,2023-03-14,89.46,90.04,89.38,89.38,979837,538225,54.93014004851706
SYM055,2023-03-15,89.82,89.91,87.79,89.46,1136581,752450,66.20294663750758
SYM055,2023-03-16,89.71,90.62,89.52,89.52,883832,631275,71.42483084401785
SYM055,2023-03-17,88.85,89.27,88.81,89.27,891910,482320,54.07725442453518
SYM055,2023-03-20,89.69,89.71,89.46,89.46,914571,408348,44.649136614192834
SYM055,2023-03-21,90.18,91.07,89.83,89.83,457033,284490,62.247239260453
SYM055,2023-03-22,89.04,89.68,88.33,89.68,893087,565159,63.28162395040163
SYM055,2023-03-23,89.68,90.96,89.65,89.68,1286023,727624,56.579411431190046
SYM055,2023-03-24,90.25,91.47,89.74,89.74,1279815,795955,62.19303926734116
SYM055,2023-03-27,89.48,90.19,87.48,90.19,952197,654353,68.72037965608607
SYM055,2023-03-28,90.38,91.46,90.33,91.46,1191764,782978,65.69911365275821
SYM055,2023-03-29,91.82,91.93,91.62,91.62,1268720,596148,46.98820068911394
SYM055,2023-03-30,91.65,92.0,89.68,91.74,1201119,788613,65.65656745040444
SYM055,2023-03-31,91.4,92.44,90.51,90.51,1446745,593606,41.03049864982651
SYM055,2023-04-03,90.07,90.82,89.87,90.82,1072543,423735,39.507590404711024
SYM055,2023-04-04,90.46,91.26,89.27,90.49,1858805,808710,43.50701246371733
SYM055,2023-04-05,90.92,91.5,90.12,91.5,1000088,552626,55.2577933993279
SYM055,2023-04-06,91.61,92.35,91.16,91.16,921801,305926,33.187915955093196
SYM055,2023-04-07,90.81,91.1,90.8,91.1,1241089,875994,70.58273381855822
SYM055,2023-04-10,91.11,91.81,90.31,91.54,794498,610919,76.89381701096747
SYM055,2023-04-11,90.73,91.18,89.89,91.18,1114204,587888,52.76310495482481
SYM055,2023-04-12,90.95,91.72,89.71,89.71,772611,439820,56.92645188511037
SYM055,2023-04-13,89.66,89.7,88.52,89.7,883648,443058,50.139742571423234
SYM055,2023-04-14,90.32,92.05,89.43,89.43,1453980,661993,45.52974483810816
SYM055,2023-04-17,89.05,89.15,88.25,88.71,682074,95654,14.024044069657322
SYM055,2023-04-18,89.24,90.19,88.55,90.1,1246556,627802,50.36298876880742
SYM055,2023-04-19,89.61,89.89,87.67,87.67,1168916,715936,61.24788094518388
SYM055,2023-04-20,88.07,89.66,87.37,89.05,652363,302848,46.42323409192491
SYM055,2023-04-21,88.08,88.69,86.9,86.9,779322,354677,45.5110896055964
SYM055,2023-04-24,86.87,87.35,85.99,87.35,1182758,720374,60.906321853837845
SYM055,2023-04-25,87.33,89.19,87.09,87.09,1008542,491369,48.720737232333235
SYM055,2023-04-26,87.69,88.78,87.66,87.66,1108639,307963,27.778517799541273
SYM055,2023-04-27,87.45,88.38,86.57,86.57,812837,299767,36.8791396403845
SYM055,2023-04-28,87.37,88.01,85.67,88.01,1442817,1105142,76.59617615286538
SYM055,2023-05-01,87.01,87.5,86.7,86.7,1428092,381936,26.74455829559737
SYM055,2023-05-02,85.97,86.72,85.95,86.72,1376660,834749,60.635852951979224
SYM055,2023-05-03,87.01,87.7,86.91,86.94,596253,393397,65.97820851933751
SYM055,2023-05-04,87.14,87.33,86.88,87.33,1721261,937202,54.44862198768324
SYM055,2023-05-05,87.58,87.63,85.76,85.76,996222,345138,34.644781894898216
SYM055,2023-05-08,85.89,86.38,83.95,86.38,990651,462080,46.644099468845084
SYM055,2023-05-09,86.79,87.59,85.63,87.59,429962,290369,67.53378418424093
SYM055,2023-05-10,87.65,88.09,87.28,87.84,926627,528683,57.05460028056242
SYM055,2023-05-11,88.15,89.02,87.74,87.74,1177206,818052,69.49101720101898
SYM055,2023-05-12,88.7,88.7,87.83,88.7,731678,387739,52.99313078935776
SYM055,2023-05-15,88.63,89.13,88.32,89.13,1012816,416108,41.0842830945642
SYM055,2023-05-16,89.22,91.39,89.18,89.18,728445,372197,51.094742269121184
SYM055,2023-05-17,89.02,90.62,88.12,88.12,799537,394573,49.35020905504169
SYM055,2023-05-18,87.35,87.82,86.82,86.82,1535915,626005,40.75781771881461
SYM055,2023-05-19,86.05,86.2,85.27,86.2,1225214,550477,44.92908995341728
SYM055,2023-05-22,86.15,88.34,84.97,85.24,855772,345138,40.3306673458105
SYM055,2023-05-23,84.76,85.62,84.12,84.12,1357540,987669,72.75436088001382
SYM055,2023-05-24,83.48,84.12,82.42,83.24,998765,773945,77.49026327221179
SYM055,2023-05-25,83.12,83.67,82.73,82.73,572195,492764,86.11825433091785
SYM055,2023-05-26,81.88,82.18,80.96,82.18,976821,775807,79.42169474804672
SYM055,2023-05-29,82.64,82.86,81.9,81.9,1237065,823104,66.53690554030038
SYM055,2023-05-30,82.5,82.56,81.17,82.56,452549,131546,29.06791016480279
SYM055,2023-05-31,82.66,83.11,82.19,82.19,752278,568258,75.53842200172613
SYM055,2023-06-01,81.77,81.86,81.21,81.86,1436272,918896,63.977876540621125
SYM055,2023-06-02,81.44,82.32,81.22,81.22,845165,301864,35.716614800481935
SYM055,2023-06-05,81.08,81.44,80.03,81.44,1302926,878876,67.4540310013492
SYM055,2023-06-06,81.39,81.58,80.88,81.58,1388282,758459,54.632948825028166
SYM055,2023-06-07,81.39,82.49,80.77,80.77,1092478,531006,48.60570153620244
SYM055,2023-06-08,80.35,80.36,79.96,80.36,1128941,486887,43.127824076072045
SYM055,2023-06-09,80.6,80.75,80.26,80.75,839566,695923,82.89082249375488
SYM055,2023-06-12,80.49,80.62,79.56,80.62,1201984,686275,57.09522990709777
SYM055,2023-06-13,80.27,80.35,78.9,78.9,1359531,882681,64.9254349055844
SYM055,2023-06-14,78.01,78.28,77.75,78.28,569001,506405,88.99910617582222
SYM055,2023-06-15,78.52,79.08,78.28,79.08,1057353,892721,84.4298710203836
SYM055,2023-06-16,79.17,80.34,78.21,80.34,238903,120640,50.497745015266084
SYM055,2023-06-19,80.39,80.93,78.64,80.93,724958,298365,41.15630229673918
SYM055,2023-06-20,80.31,80.34,79.97,80.34,626024,224793,35.90805710626559
SYM055,2023-06-21,80.07,80.34,78.97,79.31,1322368,810663,61.30395241485084
SYM055,2023-06-22,78.92,79.42,78.14,79.42,1185032,981517,82.82628081069623
SYM055,2023-06-23,79.79,80.62,79.77,80.62,1096067,781904,71.33724740739329
SYM055,2023-06-26,80.6,81.95,80.5,80.5,342636,133585,38.98764966001917
SYM055,2023-06-27,80.12,80.38,79.15,79.2,1419680,1093706,77.03892576178728
SYM055,2023-06-28,79.14,79.15,76.76,78.36,1144369,620206,54.19638901118767
SYM055,2023-06-29,78.87,79.78,78.6,78.6,1001463,512296,51.15484297353693
SYM055,2023-06-30,78.84,79.72,77.98,79.72,1333480,1026537,76.98184846183888
SYM055,2023-07-03,79.56,80.16,79.5,80.14,957700,448445,46.8252531149696
SYM055,2023-07-04,80.25,80.51,80.0,80.51,502787,267706,53.24461375087245
SYM055,2023-07-05,80.37,80.65,78.92,78.92,925382,562220,60.75555705579225
SYM055,2023-07-06,78.68,79.72,77.98,77.98,816373,368070,45.08604943859922
SYM055,2023-07-07,77.89,79.31,77.46,79.28,1139799,712157,62.48093538095158
SYM055,2023-07-10,78.05,78.6,77.42,78.6,645337,341480,52.91501287534743
SYM055,2023-07-11,77.91,78.84,76.81,77.82,747811,467924,62.57256503581095
SYM055,2023-07-12,77.93,78.55,76.87,77.38,863107,590637,68.43149924162697
SYM055,2023-07-13,77.07,78.75,76.12,77.21,935818,644007,68.81763786366528
SYM055,2023-07-14,77.11,77.65,77.1,77.12,1093891,636810,58.2151826804944
SYM055,2023-07-17,77.11,78.12,76.8,78.05,779905,232961,29.870432947285682
SYM055,2023-07-18,77.83,78.51,76.78,77.46,1071790,476605,44.46818974804067
